image_name,image_path,shape_h,shape_w,total_pixels,bleached_pixels,unbleached_pixels,overlap_pixels,combined_pixels_provided,combined_pixels_computed,bleached_pct,unbleached_pct,background_pct,mean_R_bleached,mean_G_bleached,mean_B_bleached,mean_R_unbleached,mean_G_unbleached,mean_B_unbleached
C10_Gr_PSa_T3_30nov24_CDaza_corr.jpg,images\C10_Gr_PSa_T3_30nov24_CDaza_corr.jpg,2625,3425,8990625,1124175,61355,0,0,1185530,12.50385818561001,0.682433090024331,86.81370872436565,179.63882847421442,178.67622478706608,153.17907087419664,111.7269660174395,103.96836443647625,85.89011490506071
C10_PB_PM_T1_19nov24_CGomez_Corr.JPG,images\C10_PB_PM_T1_19nov24_CGomez_Corr.JPG,3193,4236,13525548,617816,0,0,0,617816,4.567770562789766,0.0,95.43222943721024,134.98947583099175,215.49788610201097,172.87265787872118,,,
C10_PB_PM_T2_19nov24_CGomez_Corr.JPG,images\C10_PB_PM_T2_19nov24_CGomez_Corr.JPG,3145,4221,13275045,0,4169729,0,0,4169729,0.0,31.41028147173889,68.58971852826112,,,,67.6215502254463,133.2515249792013,80.93066096141979
C10_PB_PM_T3_19nov24_CGomez_Corr.JPG,images\C10_PB_PM_T3_19nov24_CGomez_Corr.JPG,3197,4292,13721524,0,0,0,0,0,0.0,0.0,100.0,,,,,,
C10_PB_PP_T1_19nov24_CGomez_Corr.JPG,images\C10_PB_PP_T1_19nov24_CGomez_Corr.JPG,3197,4229,13520113,719995,34359,0,0,754354,5.325362295418684,0.25413249134826016,94.42050521323306,105.07303384051278,206.8757130257849,139.38974715102188,38.684711429319826,113.82458744433772,61.43720713641258
C10_PB_PP_T2_19nov24_CGomez_Corr.JPG,images\C10_PB_PP_T2_19nov24_CGomez_Corr.JPG,3233,4253,13749949,0,3497177,0,0,3497177,0.0,25.434108882876583,74.56589111712341,,,,53.37352069969578,140.26681463363164,90.81890993792993
C10_PB_PP_T3_19nov24_CGomez_Corr.JPG,images\C10_PB_PP_T3_19nov24_CGomez_Corr.JPG,3217,4225,13591825,0,3970774,0,0,3970774,0.0,29.214428525970575,70.78557147402942,,,,47.78796954951352,137.9971156756844,86.04364615059936
C10_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,images\C10_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,3102,4122,12786444,0,816632,0,0,816632,0.0,6.386701415968349,93.61329858403165,,,,63.79889105496723,76.6499928976577,44.829518069338455
C10_PB_PSA_T2_19nov24_HBenavides_Corr.JPG,images\C10_PB_PSA_T2_19nov24_HBenavides_Corr.JPG,3123,4160,12991680,0,78199,0,0,78199,0.0,0.6019159954678687,99.39808400453214,,,,156.2334173071267,146.07084489571477,97.13431118044988
C10_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,images\C10_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,3148,4160,13095680,0,0,0,0,0,0.0,0.0,100.0,,,,,,
